employee_id,meeting_hours,meeting_count,after_hours_work_hours,focus_hours,workday_span_hours
1375,5.91,4,0.52,2.21,11.91
1376,4.55,9,1.13,1.33,7.81
1377,4.6,11,0.64,2.31,10.94
1378,5.41,4,1.94,3.2,6.01
1379,5.43,11,1.74,3.72,9.87
1380,2.93,5,0.52,2.42,11.66
1381,3.72,2,2.09,2.72,9.65
1382,4.08,3,1.89,2.01,9.54
1383,1.01,6,0.18,3.73,8.57
1384,5.14,6,2.95,4.99,8.4
1385,3.16,12,2.31,1.46,9.65
1386,3.01,10,1.48,1.38,8.84
1387,5.88,10,1.44,3.87,10.06
1388,1.42,9,2.03,3.77,11.37
1389,2.84,7,2.35,4.96,7.77
1390,2.26,5,0.85,3.03,10.49
1391,3.17,6,1.13,1.35,7.05
1392,2.51,12,2.87,3.46,6.44
1393,4.76,7,1.93,2.59,7.73
1394,2.09,2,1.5,1.41,8.49
1395,5.01,9,1.13,4.14,8.69
1396,2.96,8,2.61,3.09,7.58
1397,4.87,6,1.14,1.95,8.39
1398,1.53,4,2.04,4.93,6.1
1399,2.57,11,1.49,2.63,11.46
1400,5.0,7,1.44,1.43,8.41
1401,5.64,2,0.97,3.21,8.83
1402,4.45,7,1.65,1.26,8.74
1403,4.3,10,0.94,3.13,9.87
1404,4.95,7,1.37,2.01,7.1
1405,2.38,8,1.19,3.37,6.39
1406,5.65,6,0.0,3.73,7.79
1407,4.2,5,0.26,1.87,7.6
1408,3.14,5,0.94,3.83,11.55
1409,1.84,8,1.4,1.76,11.99
1410,3.98,8,0.35,2.2,9.73
1411,2.22,8,1.33,4.43,11.17
1412,5.73,8,2.32,2.5,8.53
1413,3.79,6,0.89,4.67,8.25
1414,1.2,12,2.63,2.35,8.23
1415,2.41,11,1.72,2.22,6.14
1416,3.81,12,1.81,2.65,11.64
1417,1.96,5,2.62,3.84,6.4
1418,2.32,10,2.05,2.37,8.98
1419,1.46,8,0.93,1.28,8.88
1420,4.45,2,2.94,3.77,7.6
1421,4.46,4,0.02,1.22,8.28
1422,2.19,2,2.43,3.37,6.25
1423,4.67,4,2.43,2.68,9.97
1424,2.93,2,2.91,2.76,11.57
1425,5.48,5,1.4,1.08,9.65
1426,5.88,11,1.94,2.67,8.44
1427,4.1,12,1.24,2.4,11.15
1428,3.67,11,0.39,3.85,11.74
1429,1.93,9,2.37,4.71,7.18
1430,3.9,11,0.58,2.27,10.59
1431,3.22,12,0.97,2.79,6.29
1432,3.1,9,2.78,2.75,7.86
1433,4.96,10,2.86,2.0,9.46
1434,2.78,10,2.81,4.44,10.71
1435,5.58,3,0.4,1.18,8.33
1436,2.46,6,2.35,2.38,7.04
1437,2.56,4,0.71,4.69,6.44
1438,3.91,5,1.45,3.57,9.93
1439,3.46,5,2.77,1.06,9.72
1440,5.68,12,2.03,4.5,6.59
1441,5.8,10,2.72,4.34,6.67
1442,2.15,6,0.38,4.03,10.52
1443,4.73,7,0.26,1.57,6.18
1444,2.57,4,0.55,1.08,7.66
1445,4.02,5,1.89,3.23,7.41
1446,4.67,5,1.61,4.41,10.52
1447,3.83,8,0.87,3.68,6.59
1448,3.85,11,0.95,3.94,10.19
1449,4.31,10,2.17,2.71,9.19
1450,4.48,3,1.72,4.18,9.51
1451,1.8,8,1.11,1.48,11.89
1452,2.58,2,1.92,4.98,7.68
1453,1.65,6,0.19,4.54,10.51
1454,1.41,10,1.81,2.6,7.79
1455,3.0,10,0.12,3.14,10.51
1456,4.77,3,1.32,1.19,10.24
1457,4.71,10,0.56,2.45,8.41
1458,4.68,11,2.91,3.32,9.47
1459,4.34,2,2.68,3.13,11.32
1460,1.12,10,0.51,1.49,9.68
1461,3.05,3,0.12,1.2,7.95
1462,2.97,4,2.79,2.06,10.4
1463,1.39,10,2.57,3.0,8.76
1464,1.14,7,1.97,1.69,8.91
1465,5.23,6,1.22,1.17,6.8
1466,4.39,6,2.76,4.45,9.22
1467,5.5,4,2.6,3.58,8.01
1468,1.97,12,0.43,2.05,9.72
1469,2.87,10,2.43,4.58,10.67
1470,1.16,10,2.1,2.67,8.34
1471,2.58,2,1.51,1.93,8.83
1472,3.16,7,2.98,1.69,9.46
1473,3.94,10,1.0,4.8,8.16
1474,2.32,9,1.88,3.32,6.6
1475,1.95,8,0.41,3.03,9.34
1476,1.4,7,1.77,1.71,7.18
1477,5.33,5,1.82,3.39,6.97
1478,2.54,6,0.9,3.82,7.94
1479,4.18,7,1.76,1.92,11.39
1480,4.31,11,0.99,2.57,8.27
1481,1.89,6,0.77,1.38,7.59
1482,2.57,12,0.84,3.73,7.82
1483,1.83,2,0.68,1.83,10.17
1484,1.74,12,2.1,2.61,10.02
1485,2.97,6,0.26,4.09,11.6
1486,3.9,8,1.41,3.19,11.07
1487,5.92,8,1.59,2.4,9.29
1488,4.2,11,1.49,2.61,7.68
1489,4.55,4,0.23,2.91,10.12
1490,2.29,9,1.85,2.08,10.94
1491,2.96,2,2.06,2.29,10.42
1492,2.92,4,1.45,1.93,7.41
1493,3.17,2,0.66,2.01,7.39
1494,3.88,9,2.14,1.03,8.17
1495,3.07,12,0.88,3.84,7.34
1496,4.7,10,0.69,2.46,9.34
1497,4.34,11,2.11,3.78,11.6
1498,1.2,3,2.45,1.45,10.96
1499,1.74,10,0.68,2.58,11.23
1500,4.27,5,2.44,3.7,8.21
