employee_id,meeting_hours,meeting_count,after_hours_work_hours,focus_hours,workday_span_hours
1375,4.55,3,2.45,4.06,10.36
1376,3.41,12,1.41,4.12,10.15
1377,4.46,5,1.54,3.72,11.92
1378,5.77,9,1.52,4.64,9.02
1379,4.18,4,2.44,2.41,6.48
1380,3.9,11,1.88,4.6,7.61
1381,5.83,11,0.5,3.23,11.29
1382,3.94,12,1.11,2.33,6.44
1383,5.4,7,2.68,4.63,10.68
1384,4.51,2,1.91,4.95,7.69
1385,2.24,2,2.56,4.97,10.29
1386,4.78,12,1.71,1.6,11.53
1387,1.46,4,0.41,3.06,6.08
1388,5.8,10,2.06,2.82,11.88
1389,5.42,9,0.76,1.65,9.68
1390,3.01,10,0.08,3.01,9.8
1391,2.91,3,2.04,2.93,10.11
1392,2.35,9,0.71,3.66,11.3
1393,4.3,10,1.82,3.61,9.43
1394,4.41,7,2.39,3.02,7.03
1395,1.93,5,2.59,1.36,6.73
1396,4.83,8,0.67,4.04,7.71
1397,4.52,2,1.96,1.63,9.93
1398,5.66,12,2.36,2.06,6.15
1399,1.52,12,2.38,1.22,9.02
1400,5.88,7,2.96,2.81,7.33
1401,1.45,9,2.45,4.81,10.44
1402,3.13,12,1.0,1.65,10.36
1403,2.08,11,1.95,3.77,11.23
1404,4.28,9,1.11,4.12,8.43
1405,4.89,7,0.55,2.15,7.85
1406,5.44,2,1.31,1.01,10.59
1407,3.42,9,1.91,3.93,7.08
1408,5.4,9,2.79,2.08,8.76
1409,1.74,8,0.67,2.93,11.41
1410,2.14,12,2.02,1.98,11.92
1411,5.58,7,2.43,4.2,8.53
1412,6.0,4,1.69,1.87,6.16
1413,1.62,4,0.3,2.81,7.83
1414,1.38,9,2.93,3.55,9.3
1415,1.4,12,0.19,2.76,6.04
1416,5.62,5,1.11,4.47,10.79
1417,1.25,10,1.61,3.19,8.37
1418,5.36,4,0.88,1.94,8.43
1419,4.36,7,2.32,4.24,8.37
1420,1.68,9,0.56,4.2,6.9
1421,3.22,11,1.39,4.47,9.38
1422,3.83,10,2.88,4.76,9.71
1423,4.98,10,0.71,4.23,9.37
1424,3.87,4,1.74,3.22,9.39
1425,4.0,10,0.53,3.11,6.56
1426,2.17,10,1.13,3.8,7.04
1427,2.24,10,1.41,2.86,10.47
1428,2.54,9,2.32,1.9,10.3
1429,3.67,3,2.49,3.76,7.78
1430,5.3,9,2.34,4.53,9.46
1431,1.03,9,1.59,1.06,8.16
1432,1.3,5,0.52,4.14,10.19
1433,1.88,6,2.08,4.47,11.49
1434,1.1,6,0.21,2.61,11.53
1435,2.78,10,2.14,4.72,11.8
1436,2.24,9,2.25,2.85,10.2
1437,3.08,8,1.3,1.72,9.36
1438,2.73,12,1.25,1.85,10.07
1439,2.59,3,1.96,4.42,8.66
1440,1.89,3,2.53,3.79,9.16
1441,4.77,8,0.49,1.88,6.01
1442,5.83,12,1.46,4.88,10.14
1443,1.0,10,2.79,3.77,11.9
1444,2.65,10,0.64,1.63,7.99
1445,3.81,9,1.23,3.62,11.88
1446,3.39,12,1.47,3.48,8.71
1447,2.73,3,2.78,1.42,10.47
1448,3.39,10,2.59,2.81,11.65
1449,2.59,11,0.5,2.43,8.77
1450,3.79,12,1.59,3.14,9.38
1451,3.67,11,1.6,1.57,10.3
1452,4.84,6,0.93,4.59,10.86
1453,3.05,7,2.35,4.6,11.8
1454,5.19,10,2.33,2.83,9.52
1455,3.06,12,0.58,2.76,8.78
1456,4.97,8,1.06,3.44,6.91
1457,2.68,7,1.28,4.81,10.42
1458,4.01,6,2.73,3.73,10.81
1459,5.9,12,0.86,4.5,8.52
1460,1.24,7,2.75,1.59,6.14
1461,3.33,11,0.98,3.56,6.02
1462,1.79,8,1.81,1.47,10.98
1463,4.98,5,0.06,4.11,8.49
1464,3.07,7,0.18,2.78,9.74
1465,3.75,12,0.89,3.24,10.64
1466,5.24,10,1.35,4.23,8.96
1467,2.82,7,1.0,2.96,6.07
1468,5.26,4,0.39,1.21,11.3
1469,5.48,8,2.55,4.98,9.1
1470,2.89,3,0.6,3.89,8.42
1471,1.84,2,0.48,2.45,6.69
1472,2.61,5,1.14,4.54,6.81
1473,5.34,4,2.92,3.13,7.96
1474,4.17,3,1.89,1.78,8.18
1475,1.43,10,2.65,1.64,9.92
1476,2.69,9,0.09,1.22,8.37
1477,5.25,10,0.69,1.83,10.2
1478,4.09,4,1.99,1.66,7.84
1479,3.54,8,0.55,1.07,11.18
1480,2.96,12,0.97,4.05,6.95
1481,3.05,8,0.96,4.56,10.06
1482,1.18,7,0.68,3.46,6.53
1483,4.82,8,1.91,2.81,7.36
1484,4.14,2,2.16,3.28,8.23
1485,4.48,12,1.15,4.78,7.87
1486,1.45,12,2.57,2.87,10.19
1487,3.9,4,1.61,4.97,6.3
1488,3.32,10,2.77,3.13,9.2
1489,4.52,11,1.62,4.99,9.32
1490,5.72,2,2.27,4.65,11.48
1491,3.6,7,2.52,4.8,6.3
1492,1.97,6,1.51,3.43,10.56
1493,2.47,3,0.74,4.1,7.34
1494,4.28,5,2.95,1.89,9.12
1495,3.99,2,2.3,4.52,6.2
1496,1.16,12,2.92,2.77,9.13
1497,1.42,11,2.61,3.09,9.43
1498,4.27,6,0.85,4.86,11.27
1499,4.55,7,2.52,4.54,10.05
1500,3.99,10,1.59,3.08,6.65
