employee_id,meeting_hours,meeting_count,after_hours_work_hours,focus_hours,workday_span_hours
1375,4.19,7,2.82,2.65,6.29
1376,3.21,7,2.62,1.0,10.58
1377,1.26,3,0.43,3.7,11.13
1378,4.0,12,0.2,3.05,10.95
1379,5.78,8,0.26,1.76,8.38
1380,4.16,9,1.98,1.56,8.65
1381,1.96,3,1.38,3.94,6.26
1382,4.98,3,1.63,3.84,8.87
1383,5.53,5,0.08,1.65,11.01
1384,3.87,8,1.3,3.46,10.27
1385,5.66,12,0.65,1.77,7.16
1386,3.02,11,0.05,1.57,8.96
1387,5.17,9,0.51,2.27,8.17
1388,4.11,7,2.48,4.96,10.88
1389,2.67,5,0.17,1.83,10.15
1390,5.36,4,1.8,1.31,6.52
1391,2.24,3,0.7,4.85,10.57
1392,3.02,5,1.84,2.64,10.81
1393,1.88,10,2.46,3.11,11.2
1394,1.87,10,2.73,2.75,9.87
1395,3.51,4,1.33,4.15,6.28
1396,3.1,5,0.69,1.18,8.51
1397,3.84,6,1.59,3.27,12.0
1398,3.08,7,2.25,3.13,8.42
1399,4.29,11,1.14,3.81,10.73
1400,3.29,10,0.89,1.13,10.49
1401,1.8,11,1.06,1.83,7.33
1402,2.39,7,2.68,3.86,9.59
1403,5.04,4,1.87,3.54,8.38
1404,1.98,12,0.23,2.43,9.11
1405,3.68,8,1.1,2.95,7.9
1406,5.08,4,0.47,2.14,8.12
1407,5.33,11,0.55,1.96,7.39
1408,3.84,4,0.26,1.83,8.5
1409,5.27,5,1.38,3.23,10.1
1410,1.8,5,1.72,2.45,10.54
1411,1.83,4,0.75,2.18,8.85
1412,4.92,11,1.62,2.41,10.0
1413,4.1,12,2.61,2.76,9.42
1414,5.72,4,0.9,1.01,11.25
1415,2.63,9,0.25,1.48,10.98
1416,1.44,7,3.0,3.35,10.15
1417,2.64,2,0.01,1.04,9.76
1418,3.13,6,2.84,3.99,9.44
1419,2.86,7,1.71,4.8,9.12
1420,4.12,3,0.6,3.15,11.33
1421,5.31,8,2.68,3.78,7.79
1422,4.69,4,0.6,4.08,7.3
1423,4.11,12,1.07,4.12,6.24
1424,3.39,4,2.66,1.49,10.14
1425,5.94,11,2.84,2.33,7.66
1426,5.64,12,0.43,4.5,8.29
1427,1.25,4,0.84,4.03,8.23
1428,4.05,6,0.29,1.41,9.97
1429,2.08,6,1.64,4.35,8.08
1430,4.25,10,2.96,3.87,11.78
1431,3.36,10,2.84,2.6,6.95
1432,5.45,8,1.91,4.41,11.8
1433,1.4,5,1.5,2.62,10.99
1434,2.47,12,2.99,3.63,9.06
1435,3.06,8,2.11,2.72,9.13
1436,5.65,8,2.41,1.69,6.21
1437,3.16,6,2.2,4.35,10.04
1438,5.83,2,1.1,3.75,8.24
1439,1.77,9,0.23,2.5,7.14
1440,2.01,12,1.6,4.24,9.87
1441,3.06,11,0.24,4.83,7.61
1442,1.51,10,1.09,4.84,7.97
1443,5.57,5,1.21,1.92,11.95
1444,4.02,8,2.91,4.09,10.17
1445,2.79,12,0.99,3.65,6.58
1446,2.07,8,0.84,2.77,11.39
1447,2.54,2,0.18,3.77,7.35
1448,3.35,2,1.7,4.44,7.76
1449,3.26,4,2.68,1.23,8.25
1450,3.33,4,2.86,4.03,8.27
1451,3.3,12,2.68,1.13,9.57
1452,4.53,8,1.44,4.19,8.71
1453,3.51,9,2.57,1.86,6.99
1454,2.5,6,2.6,4.2,8.31
1455,1.67,3,1.68,1.24,10.88
1456,5.43,6,2.91,4.1,11.72
1457,4.93,9,0.25,3.59,9.12
1458,2.82,2,0.14,3.95,8.07
1459,5.2,3,1.75,2.78,8.3
1460,2.98,7,2.24,3.01,11.73
1461,3.53,12,1.67,4.88,7.54
1462,4.69,6,1.34,3.58,8.64
1463,4.72,8,0.95,2.38,11.43
1464,4.16,8,1.99,3.43,6.19
1465,2.49,2,2.43,3.05,7.36
1466,4.68,8,2.26,2.51,7.56
1467,3.09,2,1.77,1.88,8.24
1468,2.83,9,0.09,2.52,8.67
1469,1.61,4,1.48,2.73,6.46
1470,1.07,12,2.49,1.07,9.04
1471,5.35,2,0.91,4.75,8.89
1472,3.56,3,0.81,1.04,11.67
1473,5.62,5,1.73,4.69,7.01
1474,1.64,3,1.07,4.83,10.8
1475,1.81,3,1.33,2.0,8.62
1476,5.97,7,0.26,4.02,10.73
1477,1.51,10,2.06,1.0,7.02
1478,1.96,6,1.29,4.3,7.59
1479,3.45,8,0.72,2.05,8.14
1480,2.57,2,1.62,1.56,8.98
1481,4.82,7,2.32,4.17,11.07
1482,4.64,8,1.31,1.77,6.73
1483,3.62,3,2.88,4.66,10.46
1484,2.88,2,1.56,1.9,11.99
1485,3.29,3,0.8,2.27,7.35
1486,5.61,8,1.67,4.47,6.2
1487,5.78,7,2.19,3.53,11.47
1488,3.8,2,0.5,1.89,10.52
1489,3.93,8,0.87,4.79,9.73
1490,5.95,5,1.68,3.32,8.05
1491,5.12,6,1.26,3.14,7.78
1492,2.73,2,2.7,4.26,7.79
1493,1.78,11,1.56,3.84,8.87
1494,2.45,2,0.18,4.98,10.2
1495,3.86,2,0.72,3.87,9.13
1496,5.08,6,1.75,1.27,10.7
1497,3.28,8,0.3,3.46,11.85
1498,1.02,9,1.57,1.68,6.39
1499,2.78,6,1.1,2.16,6.58
1500,5.66,7,2.98,3.03,10.52
