employee_id,meeting_hours,meeting_count,after_hours_work_hours,focus_hours,workday_span_hours
1375,2.97,10,2.18,1.51,7.77
1376,3.53,8,1.84,4.49,10.27
1377,2.9,11,0.13,3.12,8.05
1378,3.16,7,1.27,1.69,10.64
1379,3.55,6,0.19,1.24,7.48
1380,1.88,2,1.4,1.15,6.99
1381,3.7,12,2.92,4.95,8.39
1382,2.96,10,1.57,3.23,9.55
1383,4.64,9,2.96,1.83,11.72
1384,5.44,10,1.3,4.0,6.95
1385,3.75,5,1.98,2.95,8.04
1386,2.82,10,2.68,3.01,11.26
1387,5.57,7,0.6,2.11,11.44
1388,2.86,12,2.62,4.47,8.02
1389,2.05,4,1.58,3.12,6.19
1390,5.65,8,1.26,4.87,10.48
1391,5.48,10,0.31,1.17,7.62
1392,3.07,10,1.24,2.77,6.1
1393,1.56,11,1.45,1.73,6.06
1394,2.27,4,0.01,3.37,7.89
1395,4.5,5,1.49,3.52,8.66
1396,2.62,12,1.62,4.52,8.08
1397,3.56,4,0.34,3.68,8.42
1398,1.68,2,0.72,3.5,9.43
1399,3.53,6,0.33,1.98,10.35
1400,1.23,11,0.49,4.3,7.02
1401,5.33,12,2.83,3.13,10.58
1402,5.5,9,2.09,4.09,9.03
1403,5.88,11,1.92,3.62,6.14
1404,3.27,5,1.47,2.45,9.17
1405,1.83,9,1.11,1.32,10.99
1406,5.45,4,1.27,1.02,11.68
1407,1.77,11,0.2,3.07,6.7
1408,1.98,6,2.64,3.86,7.13
1409,4.41,2,1.48,2.96,10.1
1410,5.07,11,1.95,2.98,8.46
1411,3.82,6,1.55,3.08,11.6
1412,1.74,10,1.4,3.17,8.4
1413,5.57,4,0.38,1.86,9.02
1414,5.97,11,0.39,4.22,6.03
1415,4.5,10,1.2,2.01,7.27
1416,2.65,7,1.16,2.67,7.2
1417,5.99,10,1.99,2.24,11.35
1418,3.61,8,1.97,3.24,8.35
1419,1.33,6,2.41,2.94,9.15
1420,2.76,7,0.33,2.79,9.21
1421,2.87,8,1.24,3.73,11.31
1422,1.97,2,1.33,4.21,9.59
1423,2.83,4,1.19,2.61,10.79
1424,2.46,7,2.6,2.65,7.43
1425,5.5,10,2.53,2.69,8.93
1426,3.45,6,2.74,3.23,7.44
1427,5.48,7,2.02,2.79,6.68
1428,5.62,11,1.62,4.06,11.78
1429,2.67,4,1.34,2.14,7.64
1430,4.93,9,0.47,2.21,9.96
1431,2.13,7,1.52,1.1,10.78
1432,1.53,6,0.65,1.97,6.78
1433,2.37,2,0.07,3.25,11.15
1434,3.7,9,1.37,4.61,6.89
1435,3.64,7,2.9,1.17,9.04
1436,1.8,12,1.86,3.24,11.02
1437,1.66,5,1.46,2.29,8.04
1438,1.62,8,0.64,3.15,8.72
1439,3.3,2,1.86,2.12,10.01
1440,5.14,6,1.8,4.64,10.86
1441,5.13,10,1.61,2.34,7.43
1442,5.2,11,2.38,1.73,8.46
1443,3.18,10,1.3,3.26,11.99
1444,5.27,4,0.35,1.27,7.81
1445,3.24,4,0.75,4.37,8.07
1446,2.58,3,2.69,2.0,10.96
1447,4.37,2,0.79,1.07,10.71
1448,1.66,2,2.42,1.58,7.09
1449,4.75,11,1.14,3.64,7.47
1450,3.1,2,1.92,3.98,11.47
1451,1.75,8,0.28,2.07,7.98
1452,1.64,12,0.42,2.95,10.82
1453,2.0,10,2.07,1.91,11.4
1454,1.37,12,1.43,1.29,7.91
1455,1.28,4,1.94,4.84,10.6
1456,5.26,4,0.25,4.43,9.35
1457,4.17,3,0.99,4.14,6.33
1458,2.05,8,0.51,1.42,11.23
1459,3.29,12,2.55,3.29,7.51
1460,2.97,4,1.2,2.67,7.23
1461,2.61,8,2.84,1.07,7.6
1462,1.91,8,0.9,4.09,7.93
1463,1.64,3,1.87,3.22,7.06
1464,2.66,3,2.93,3.84,10.08
1465,3.15,11,0.9,2.28,6.89
1466,3.95,2,1.12,1.26,11.71
1467,5.77,6,0.23,3.44,10.24
1468,1.63,6,2.56,4.37,7.61
1469,3.81,12,1.99,4.18,11.3
1470,4.0,11,2.74,2.0,10.27
1471,1.94,2,0.63,3.4,6.38
1472,2.01,4,2.03,2.58,10.52
1473,5.11,8,2.7,4.19,9.32
1474,2.22,12,1.05,2.54,7.67
1475,5.03,5,2.57,1.27,9.61
1476,2.36,12,2.47,4.71,8.53
1477,5.12,6,0.05,1.2,7.14
1478,5.25,7,2.3,4.3,8.17
1479,3.83,2,2.34,1.24,10.28
1480,1.78,12,0.91,1.42,10.4
1481,2.36,10,0.83,1.72,9.33
1482,3.02,12,0.5,1.57,10.75
1483,2.74,8,0.69,2.57,9.42
1484,2.65,9,0.78,2.7,10.69
1485,4.38,6,0.65,1.79,9.51
1486,1.51,11,1.39,1.76,7.5
1487,3.01,10,1.14,3.72,9.94
1488,3.52,3,0.14,1.75,9.98
1489,3.43,4,1.83,4.56,10.96
1490,1.7,4,0.37,3.73,6.48
1491,5.36,7,0.17,1.26,8.3
1492,1.01,5,2.18,3.11,11.33
1493,4.08,10,2.03,2.69,9.27
1494,1.63,2,0.61,4.02,10.98
1495,1.38,8,0.5,2.28,8.69
1496,2.82,3,1.0,1.51,9.4
1497,3.44,11,2.31,2.2,7.6
1498,5.38,10,0.11,1.45,9.77
1499,5.67,11,2.62,4.87,10.15
1500,2.64,7,1.4,3.47,6.55
